epoch,train_loss,val_loss
1,0.05553067237883806,0.04368166114886602
2,0.039644181883583464,0.032959003458420434
3,0.029448303468525408,0.026583224684000015
4,0.02528409551580747,0.02407221687336763
5,0.02331036688139041,0.02317177880803744
6,0.021172652302930754,0.020580041339000064
7,0.01964273641134302,0.019795193587740262
8,0.018695032250136138,0.019117388288180034
9,0.01774214798460404,0.01794324702521165
10,0.016686008077735702,0.017148285711805027
11,0.016021655960629384,0.016640142838160198
12,0.015459536170586943,0.016483158054451146
13,0.015024876055618128,0.016036770758529505
14,0.014654564330354333,0.015938670759399733
15,0.014345780649532874,0.015752725352843604
16,0.01397361967091759,0.01518155220647653
17,0.013567701923350493,0.014909568597873051
18,0.013158474852020543,0.01445278421541055
19,0.012759434502571821,0.014208018931249778
20,0.012490133956074715,0.014277290167907873
21,0.012218016325185696,0.014104270011186599
22,0.0119766778058062,0.01381977005302906
23,0.011701479501711826,0.013791477759679158
24,0.011529959454822044,0.013519893323381741
25,0.011328527204381923,0.013486756416658561
26,0.011093880861687163,0.013251775073508422
27,0.010875106037904819,0.013101646994551023
28,0.01067936198382328,0.013119447370370229
29,0.01048030136184146,0.012760722969969114
30,0.010335439539204041,0.012759496380885442
31,0.010204825344805915,0.012607833224038283
32,0.010010795049369334,0.01269885141402483
33,0.009908900748627882,0.012632974485556284
34,0.009780324676694969,0.012577668459465107
35,0.009676568797479074,0.012425139794747036
36,0.009566713529638947,0.012506825973590215
37,0.009438688741686444,0.012455683494607607
38,0.009374346992000937,0.01249184326827526
39,0.009256710541745027,0.012642821786304315
40,0.009175375558125476,0.012351420300702253
41,0.009088181036524475,0.012514307568470637
42,0.009001259341215094,0.01254202601313591
43,0.008930874635155002,0.012415294277171293
44,0.008841032607480884,0.012334981041649977
45,0.008770981259023149,0.012331646420061588
46,0.008689466227466861,0.01235031853367885
47,0.008617906384170055,0.01233089254051447
48,0.008562307533808053,0.012379696915547052
49,0.008487389686827858,0.012230484340339898
50,0.008412979222523669,0.012436530113220216
51,0.008341771961500247,0.012269308271507422
52,0.008289534158383807,0.012239748721321424
53,0.008206746698046724,0.012312790287037691
54,0.008148010909246902,0.01224973302334547
55,0.008078386142539482,0.012227309609452883
56,0.007997814234967033,0.012166656270623208
57,0.007956533657386898,0.01218860977391402
58,0.007880913941810529,0.012160301153858502
59,0.007813604722730816,0.012093944698572159
60,0.0077601994496459764,0.012155883498489856
61,0.007717527845253547,0.0120821344666183
62,0.0076459690146148205,0.012200392574071885
63,0.007607485339355966,0.012112363733351231
64,0.007555801670998335,0.012079885152479012
65,0.0075043226260071,0.012097670197486877
66,0.007447065222387512,0.012134305223822594
67,0.007416319695922236,0.012126075786848862
68,0.0073515271569291754,0.012129175521433354
69,0.007305593938566744,0.012082981516917547
70,0.007257626680036386,0.012206180796027184
71,0.007231875339833399,0.012147361511985462
72,0.007188783005811274,0.01218587552011013
73,0.007148189317124585,0.01210312155385812
74,0.007097908456809819,0.012222469642758369
75,0.007085492108948529,0.01213817048072815
76,0.007019312981826563,0.012165625393390656
77,0.00699247560184449,0.012099647258718808
78,0.0069641166093448795,0.012078048586845398
79,0.006931001363943021,0.012149850994348526
80,0.006909999767628809,0.012225912628074487
81,0.0068579909310986596,0.012229829004655282
82,0.006824831109804412,0.012194563135504722
83,0.0067957615917548534,0.012221771322190761
84,0.0067802566885948184,0.012180658360322316
85,0.006759801463223994,0.012241460209091504
86,0.006688570575167735,0.012205909145375093
87,0.0066868053795769815,0.012211351479093234
88,0.006641375594151517,0.012217564225196839
89,0.006625292253370087,0.01238400578002135
90,0.006611000371165574,0.012362245567142964
91,0.006585014278069138,0.012323441262046497
92,0.00653725494723767,0.012242704646040995
93,0.0065098068571339054,0.012285739436745644
94,0.006502595122593145,0.012335966979463896
95,0.006509620697547992,0.012362354929248491
96,0.006433066516183317,0.012329281487812599
97,0.006418753301414351,0.012432877495884896
98,0.00640239481224368,0.012408273876955112
