epoch,train_loss,val_loss
1,0.06168221619476875,0.0482610831061999
2,0.04043838650733232,0.03545592191318671
3,0.03200280653561155,0.029824250310659408
4,0.0276856513718764,0.026053648139039674
5,0.0247800622433424,0.02337562914689382
6,0.022167279943823816,0.021269131228327753
7,0.020434459089611966,0.020187623073657353
8,0.01918998824991286,0.018993420916299027
9,0.017867740027606487,0.018023396213849387
10,0.016872729880114398,0.01710834609468778
11,0.01615227475700279,0.016607262425124645
12,0.01558054384154578,0.016267192378640175
13,0.015011898131420214,0.015632404590646427
14,0.014405728857343396,0.014997237381835778
15,0.013825612305973968,0.014650094730158648
16,0.013352383855730295,0.014376061697800955
17,0.013007935805867116,0.014140242218971252
18,0.01268327780502538,0.01386312760412693
19,0.012410566828524074,0.013842530337472757
20,0.01219436423604687,0.013722348940869173
21,0.011964192263161142,0.013474891503651937
22,0.011777261358375351,0.013428270995616913
23,0.011603552671770255,0.013280073049167791
24,0.01145447805710137,0.013234241838256519
25,0.011304828151750069,0.013188230867187182
26,0.011160275766626,0.013197422802448273
27,0.011042339670471846,0.013068924881517887
28,0.01089999154303223,0.013023558862507343
29,0.010809423712392649,0.012985210992395878
30,0.010694039413395027,0.012925016383330027
31,0.010598844952570895,0.012930804414053757
32,0.010490411781085035,0.012915714864929517
33,0.010402809289904932,0.012874263847867648
34,0.010312618392519653,0.012843367278575896
35,0.010234475470148026,0.012760995517174403
36,0.010133533802504341,0.012883228515585264
37,0.010064313762821258,0.012883982082207998
38,0.009992417556544146,0.01286180483798186
39,0.009914296688201527,0.012798730827867985
40,0.009840424825437366,0.012814408389230569
41,0.009772744109854101,0.012827454412976901
42,0.009718255179313321,0.012884535593291124
43,0.009641244150387744,0.012808403509358565
44,0.009582453477196395,0.01282255082949996
45,0.009538179251675804,0.012740361663202445
46,0.00946559451147914,0.012844298335413139
47,0.009409464504569769,0.012747604355216026
48,0.0093483581126978,0.012813696453968683
49,0.009293614818404117,0.012887152065833409
50,0.009250700529975196,0.012821119445065657
51,0.009173125503274301,0.012789120485385259
52,0.009150746224758526,0.012857121283809343
53,0.00909709472519656,0.012839568994939328
54,0.009028371380642056,0.012886071048676968
55,0.008992040036556622,0.012846160771946112
56,0.0089486333867535,0.012908342830836772
57,0.008896271678308646,0.012852075037856897
58,0.008857093604902427,0.013016932523498932
59,0.008819229600640634,0.012931729627152284
60,0.00876412895663331,0.012975292888780436
61,0.008724176451563835,0.012989270133276781
62,0.008674718368177613,0.012995141255358856
63,0.00865302337706089,0.01297677769511938
64,0.008593794443023701,0.012941802891592184
65,0.00855912293245395,0.01296787656346957
