epoch,train_loss,val_loss
1,0.08530401537319024,0.0640386141876274
2,0.061611083815495175,0.05907273585809038
3,0.05845798496901989,0.05652056014204913
4,0.0552650657594204,0.05294844795494003
5,0.05219041822353999,0.0504405154707901
6,0.0503537839204073,0.049036693858339434
7,0.04904473596811294,0.04789900502308886
8,0.04798668709397316,0.04694299039212947
9,0.04704541859527429,0.04610596064161113
10,0.04617963777979215,0.04535680603077437
11,0.0453918976187706,0.044687395301112466
12,0.04476399491230647,0.04412392013646821
13,0.04418490534027417,0.04372520839914362
14,0.043693601508935295,0.04323124154371784
15,0.043262250999609626,0.04285025289480356
16,0.04288710200289885,0.04252418847952751
17,0.04254534238576889,0.04221150899266309
18,0.04222509362300237,0.04192377078010047
19,0.04207563082873821,0.04155438135754555
20,0.04165166979531447,0.041426835363691156
21,0.04143278247614702,0.041098043897209016
22,0.04113574088116487,0.0408873425479582
23,0.04091543762385845,0.04067274599157749
24,0.04071792435149352,0.04051584863361526
25,0.040547957708438234,0.0404339250018622
26,0.040371505404512086,0.04033310241759457
27,0.040249218304951984,0.04008194574333252
28,0.04002750140428543,0.0399482717658294
29,0.04000663801034292,0.03991118190374146
30,0.039786085665225984,0.03982870193555
31,0.039579464934766294,0.03959816783428826
32,0.03947035824259122,0.03944655587064459
33,0.039420278524359066,0.039534041479705496
34,0.03934251599510511,0.039220429976728366
35,0.039214519197742145,0.03924141943137696
36,0.03908131085336208,0.039280229485890966
37,0.03897446869313717,0.03895117249339819
38,0.03878233327468236,0.03878743251032652
39,0.03866978944838047,0.03877041082670714
40,0.03862271024286747,0.03864164731683249
41,0.03842722327510516,0.03858764321008261
42,0.038354740972320236,0.03856868172024793
43,0.038357794471085074,0.03844219061763997
44,0.03817600553234418,0.03835825984703099
45,0.03814242625733216,0.03829960221860637
46,0.038035228401422504,0.03824831408626856
47,0.037942494317889215,0.0381423950274574
48,0.03797071864704291,0.03798459337509059
49,0.037806092294553915,0.03803347314688119
50,0.03775788856049379,0.037896660275440266
51,0.03767240118483702,0.03790503129997152
52,0.03761261966824531,0.03784202302786264
53,0.037691109495858355,0.03835944371654632
54,0.03775733147064845,0.03776475376984541
55,0.0374873813316226,0.03760480163420769
56,0.03730575938274463,0.03768613605581699
57,0.037398277565836906,0.03743391880329619
58,0.03722626098493735,0.0375512809829509
59,0.03718604908635219,0.03747050117384246
60,0.037198415574928125,0.03760492054626663
61,0.037333854724963506,0.03742130286991596
62,0.03722469980021318,0.037510932502435874
63,0.036987157749632994,0.03738507880096106
64,0.036925485387444494,0.03713756498504192
65,0.03687766835590204,0.03719599749100335
66,0.03676501370966435,0.037087005196495895
67,0.0366982010876139,0.03704107182219307
68,0.036724931841095286,0.03694900542378743
69,0.03666749593615532,0.03697161923380608
70,0.036615776911377906,0.03697152992591579
71,0.03655246515075366,0.03694706158514353
72,0.03656049595028162,0.036952002855770764
73,0.03651768746723731,0.03701801539616699
74,0.036560014799237255,0.036985586714395814
75,0.03640353919317325,0.03677072479052747
76,0.03633624423543612,0.03684595817739659
77,0.03635365774979194,0.03675478464983245
78,0.0362386174077789,0.03667528700440171
79,0.03620161908119917,0.03658629452532276
80,0.03621940133968989,0.03673168959373489
