epoch,train_loss,val_loss
1,0.09080410652856032,0.06416411551230765
2,0.06336072734495005,0.05986044540050182
3,0.057200264354546865,0.055341038734037826
4,0.05517180934051673,0.05410038852231934
5,0.05381218045453231,0.05239199246577126
6,0.051681247288982074,0.04935830460980217
7,0.048201261550188064,0.04648840401638696
8,0.04535355661312739,0.04395946137052267
9,0.04314015866816044,0.04230227309497113
10,0.04153613502780596,0.04082124204711711
11,0.040137641603748005,0.03959545251378353
12,0.03888511899113655,0.03849074862738873
13,0.03780495987832546,0.03741912844967335
14,0.03685134855409463,0.03654898258243153
15,0.03597460174560547,0.035715018161275286
16,0.03514287317544222,0.034929322514762266
17,0.03429161713272333,0.034157401882112026
18,0.03361214213569959,0.03352842355107374
19,0.03300956963499387,0.03294122500464003
20,0.032492643783489865,0.03259607776008705
21,0.03202832035720348,0.032097501184870585
22,0.031646516829729084,0.031646058696540115
23,0.031192871732016403,0.03126103089171204
24,0.030839713037014008,0.03095539719698594
25,0.03053568852941195,0.030772534961950905
26,0.030195247001945973,0.030262285516537885
27,0.029900361912945907,0.030138521475043704
28,0.029646456951896348,0.029807133015562245
29,0.029379709673424563,0.029584386980438485
30,0.029076044206817944,0.029293787061296244
31,0.02885224006076654,0.029034499871603985
32,0.028624306278924146,0.029017890734162104
33,0.02835027104616165,0.028632985130745046
34,0.02812090973307689,0.028398720567372252
35,0.027850279306372006,0.02809799175233917
36,0.027636454964677492,0.02791889137687518
37,0.027352544002234937,0.027544258231733072
38,0.027128782560427982,0.027303003815022556
39,0.026838558038075767,0.027127388131586796
40,0.02657261095692714,0.026888193483365342
41,0.026410800876716774,0.02671609603938587
42,0.0262062740350763,0.026440537098715914
43,0.025910763268669448,0.02635115835855299
44,0.0257425143395861,0.025958425811234306
45,0.025461989730596542,0.025686543395227576
46,0.025205240989724795,0.025498433722222737
47,0.024957978822290897,0.025175808393891823
48,0.024685386630396048,0.024966272119274165
49,0.02442325429370006,0.024748729680605392
50,0.024289934853712718,0.024670237794201424
51,0.024120821808775266,0.024361063002985208
52,0.023854511539141338,0.02422439193036011
53,0.02381127794831991,0.024215311574888355
54,0.023692901934186616,0.023942293688417115
55,0.02334876206020514,0.02365474952781137
56,0.023135128922760487,0.02357420285648488
57,0.02297749357422193,0.02339958646235631
58,0.022852703827122848,0.0232223452742588
59,0.022681782205899555,0.023111214970258323
60,0.022540800477067628,0.022972390957255947
61,0.022389063040415446,0.02289156302651192
62,0.02223193646470706,0.022783131606163496
63,0.022112249004344147,0.02261396432097288
64,0.02198091638336579,0.02252644050787104
65,0.021906932259599367,0.022461366829799212
66,0.021785403879980247,0.022262100813949994
67,0.021628966711461545,0.022117606384005953
68,0.02152026442438364,0.02208602703869977
69,0.02141219931344191,0.0220381671146668
70,0.021337778786818185,0.021958912088674433
71,0.021218110986053945,0.02180711349393142
72,0.02115366428345442,0.021789564245796585
73,0.021212592735886573,0.0219845492690009
74,0.021054485616584618,0.021598553195833526
75,0.02089817233880361,0.021597360855245842
76,0.020864362604916097,0.02148358003692107
77,0.020800685239334902,0.021555079246296526
78,0.020698940631002187,0.021443741822100067
79,0.02062160089612007,0.021362405418953363
80,0.020571811693410078,0.02140976362762616
81,0.02055961263924837,0.0213007637339228
82,0.020634645412365597,0.02118705352768302
83,0.020416905728479227,0.02120327463056496
84,0.020305036522448063,0.02113958884109842
85,0.02023811597501238,0.020980858580863224
86,0.020151512371997037,0.020995886084881236
87,0.020125993105272452,0.02093289049461167
88,0.020086827147752048,0.02112375713012954
89,0.020030338841180006,0.020887872917537995
90,0.019912081956863403,0.020731032806191037
91,0.01990962305913369,0.020758973811059556
92,0.01981891629099846,0.02061843188439912
93,0.01972997057189544,0.020631675875963682
94,0.019697191680471102,0.020534385540621713
95,0.019643114417791367,0.020556126364526597
96,0.01956496243427197,0.020555737051875033
97,0.01954732797294855,0.020518730771034322
98,0.019484163085619607,0.020340292922597616
99,0.019389416178067526,0.020277104251324497
100,0.019315399039536715,0.020165038958905226
