epoch,train_loss,val_loss
1,0.08930075204869112,0.0642010567789065
2,0.06364333000779152,0.061976362852023
3,0.05901657657821973,0.056388826446330295
4,0.055918576205770176,0.054770381526744114
5,0.054538808594147364,0.05310177236319857
6,0.05274389112989108,0.05083460233947064
7,0.04974351792037487,0.04798036332222375
8,0.04722891139487426,0.04526793504966066
9,0.04370958502093951,0.04204444052215586
10,0.04107979029417038,0.040026428435552625
11,0.039231634403268496,0.038360926976546326
12,0.0375163464397192,0.03670938851985526
13,0.035914934433996674,0.03528328354846924
14,0.03468567378818989,0.03420716820363986
15,0.033725455763439334,0.03331447300560614
16,0.03292256937175989,0.032671996580555716
17,0.032289282120764255,0.032032553492946196
18,0.03170632967104514,0.03152739173395837
19,0.031152835749089718,0.03102469145062756
20,0.0306259807224075,0.03051319456797965
21,0.03011018084983031,0.030005646701109535
22,0.029652927209933597,0.029564727811103173
23,0.029231690719723702,0.029274260754043116
24,0.028837829820811747,0.028861276914385406
25,0.02846233958254258,0.02849725964776379
26,0.028117861057321232,0.028151329487879226
27,0.027791418256858984,0.027984947887586153
28,0.027494761678079765,0.027595458809841187
29,0.027221942367653053,0.02730194793300743
30,0.02695011649529139,0.027136458965771375
31,0.02670001849035422,0.026918942138473404
32,0.026456308640539647,0.02668186217704986
33,0.026232706675926844,0.026458089715464317
34,0.0260316186050574,0.02621286710169404
35,0.02581732370952765,0.026116627892677453
36,0.025621152964731057,0.025860882076890544
37,0.025425985602041085,0.025715471205717707
38,0.025244325332343578,0.02555563304811082
39,0.025069464693466822,0.025406760530189632
40,0.024917462731401125,0.025327652970210036
41,0.024757160936792692,0.025221159830293122
42,0.024607465450962384,0.025050417827244136
43,0.02446721745530764,0.024961178062206255
44,0.024322434574365615,0.02482362614667162
45,0.024202856250107287,0.024744904372207027
46,0.024072513833642006,0.024601859030650652
47,0.02395336615294218,0.02453830766868084
48,0.023843922905623913,0.02444246193354434
49,0.02372456825276216,0.024339876355642966
50,0.023625709623098373,0.024317123520960833
51,0.023524334202210107,0.024183767837809123
52,0.023416070903340976,0.02407747852873612
53,0.02331534996877114,0.02403145332999052
54,0.02322033183525006,0.02392476914014588
55,0.023124157910545666,0.023818426507901638
56,0.0230374627734224,0.023773875969283757
57,0.022943054509659607,0.023728574477532443
58,0.022859339331587156,0.023648755060152172
59,0.022771711066365243,0.023602483051016608
60,0.022691386625170708,0.023458326641628717
61,0.022613241975506147,0.023427618717021766
62,0.022527997391919297,0.02338860470286392
63,0.022455698259174824,0.023357648184483357
64,0.0223877227678895,0.023291872715220808
65,0.022298128498097262,0.023189132161279942
66,0.0222267954920729,0.02314620830633856
67,0.02215618707984686,0.02307689048230965
68,0.022083139394720397,0.02301991208793318
69,0.022005719907581805,0.022922205837800146
70,0.02193058504909277,0.022894543902750347
71,0.02185918739189704,0.022865367349871296
72,0.021795638958613077,0.022794124719865146
73,0.021707613336543242,0.022720951894100044
74,0.02163156820088625,0.022649503164389666
75,0.021545037120580673,0.022542474434730855
76,0.02146411354591449,0.02248971852810776
77,0.021381727539002894,0.02240303148852384
78,0.021302112507323424,0.022345672549798766
79,0.02120619610945384,0.022234549052379232
80,0.021127896562218668,0.022129043064852978
81,0.02104328792790572,0.022107691395076665
82,0.02095459057887395,0.022008334474756995
83,0.0208711884667476,0.021921007834533428
84,0.020778837854663532,0.021796041049380252
85,0.02068674138188362,0.021781329253807345
86,0.020604174812634785,0.0216672672057881
87,0.020516050649185977,0.021593748839532443
88,0.02041774583607912,0.021495118340913284
89,0.02033394083380699,0.021458862686252342
90,0.02023766135176023,0.021447471848272896
91,0.020167345466713112,0.021258159600039746
92,0.02007585687438647,0.021193610811407897
93,0.019988841513792675,0.021100007720846446
94,0.01990110659599304,0.021025217247215358
95,0.019816721513867378,0.021009750287742057
96,0.019740305280933776,0.020861209657518788
97,0.01965660920490821,0.02084781718935738
98,0.019557733119775853,0.020740243586453985
99,0.019484449536850055,0.020611610035709244
100,0.019408383497347435,0.020577858539020763
