epoch,train_loss,val_loss
1,0.08517662514249484,0.06400556555215983
2,0.06142643340925376,0.058999927555944055
3,0.05821237331132094,0.056262639331373765
4,0.055087163666884105,0.05299552668757895
5,0.05235259981453419,0.05062363201633413
6,0.05032310670614243,0.04908732166315647
7,0.04892361731827259,0.04777963037424265
8,0.04780153984824816,0.04678179040313401
9,0.046883883515993756,0.046147437786009715
10,0.04616644454499086,0.0454686225213586
11,0.045519127984841666,0.04487024077234116
12,0.04502418415248394,0.04449236910156113
13,0.04461042680342992,0.04410595423046579
14,0.04422542663415273,0.04379262285742988
15,0.043843964825073876,0.043371800154923125
16,0.04353975896040599,0.043145922389119226
17,0.043084111129244165,0.04280537247974822
18,0.04297990860044956,0.04236368706172451
19,0.04242482722302278,0.042056250742616805
20,0.04210296228528023,0.04175319647456103
21,0.04178457169731458,0.04143619551224277
22,0.0415104863345623,0.041447890763904184
23,0.04126166415711244,0.040997618908419256
24,0.041093726128339766,0.04078057646117312
25,0.040780724038680397,0.04057587550437831
26,0.040680769234895706,0.040476447030743386
27,0.04053130866587162,0.04041134750351627
28,0.040282778079311056,0.04033026513346332
29,0.040243581622838975,0.04018204522497477
30,0.04003768439590931,0.040104457950021356
31,0.03979482897122701,0.039719413212956266
32,0.03976524571577708,0.039723746062434735
33,0.03961352536578973,0.039577681274014585
34,0.03950036658346653,0.03953319409505484
35,0.039265552565455435,0.03930188200258194
36,0.03912861899038156,0.039339102428168696
37,0.03918201958636443,0.03947040456485875
38,0.03891252081096172,0.038939297100172396
39,0.038766341040531796,0.03887481377162832
40,0.03862170628706614,0.03878556613988699
41,0.03856482192873955,0.038674209960439104
42,0.038463186636567115,0.038719824812513716
43,0.03837285862366358,0.038979932031732924
44,0.03876327769954999,0.03843007220866832
45,0.03822115401178598,0.03833155129897468
46,0.03805607047180335,0.03835749089163035
47,0.038001846487323444,0.03824492753978739
48,0.03793905611336231,0.03821678102967587
49,0.03799201208849748,0.038703205777292554
50,0.03799120060354471,0.03815968843929945
51,0.037790557391941544,0.038038889738790535
52,0.03771587854872147,0.03804129728690741
53,0.03753098608056704,0.0379158112795112
54,0.0375268841534853,0.03788139205425978
55,0.037380480349063876,0.03786829122877185
56,0.03733847954124212,0.037783921815137914
57,0.03725340029845635,0.03770700491409987
58,0.03726845018068949,0.037618220486539476
59,0.03738087472319603,0.037826012701113174
60,0.03737563245991866,0.037591360390503356
61,0.03730112022906542,0.03761470309914427
62,0.03731039714316527,0.0381227383548592
63,0.037326923181613285,0.03762070395726156
64,0.03709258187313875,0.037475330656037684
65,0.03699958498279254,0.03733885462613816
66,0.036865785198907056,0.0373229209056243
67,0.036790852941572666,0.03725035378630174
68,0.03677576734373967,0.03725431387887356
69,0.03683953939874967,0.03725460665102335
70,0.036854522878925,0.037265505483175844
71,0.03666926123946905,0.03726235830641173
72,0.03714637932429711,0.03720945714319006
73,0.03747497260322173,0.037712961514579486
74,0.03695075358450413,0.03709206363542917
75,0.03653598799059788,0.03708443821388039
76,0.036486901332934696,0.037074834326321776
77,0.03640779602527618,0.03696070030886442
78,0.03633940884967645,0.03697345142272559
79,0.036350249717632926,0.03695948390250511
80,0.03672662579019864,0.037428605766531
81,0.036545060123006505,0.037032073660892374
82,0.03626361226290464,0.036829812511643197
83,0.03613259693980217,0.03662520759996581
84,0.03621832957367102,0.03699754311287023
85,0.03624002327024937,0.03692120056044548
86,0.03608365935583909,0.0365921070878493
87,0.03610687636087338,0.03662485575818635
88,0.0360395858635505,0.03684746162926263
89,0.03610915961364905,0.03671189554114925
90,0.03602674415955941,0.036699969420566206
91,0.03598285631587108,0.03658457207394407
92,0.035912168309092524,0.03646779569618879
93,0.035878238285581274,0.036555168615218174
94,0.035857405585547286,0.03648286126554012
95,0.035783724181354046,0.03649156026423295
96,0.03577076826741298,0.03630338512123265
97,0.03573511607199907,0.03640235647400643
98,0.03596077109376589,0.03652934190084008
99,0.035789857149124145,0.036395032523556595
100,0.03564323488374551,0.036272873319289155
