latent_dim,gamma,source_label,target_label,mmd_latent,wasserstein_distance_latent,mmd_image,classifier_confidence_image,entropy,running_time,iter_count
2,1.0,3,7,2.030822515487671,0.5181687009080311,0.81067926,0.65681434,13.053913,0.02693620801437646,13
2,1.0,3,8,0.7232922315597534,0.1957556986853734,0.6435548,0.914912,12.980934,0.03743379097431898,20
2,1.0,3,9,2.0943620204925537,0.8467635323787703,0.83797425,0.99331725,13.055495,0.02406912506558001,11
2,1.0,4,5,1.5850226879119873,0.35401943039855055,0.7255909,0.8841442,12.835117,0.034553834004327655,22
2,1.0,4,6,1.1069238185882568,0.87885340632447,0.73043936,0.99552906,12.946286,0.017646542051807046,8
2,1.0,4,7,0.4742390811443329,0.2787686177499167,0.62980396,0.37217864,12.9439,0.026716833002865314,14
2,1.0,4,8,0.6830423474311829,0.24627758413301462,0.5072378,0.7005665,13.007836,0.01910566701553762,9
2,1.0,4,9,0.6725838780403137,0.6970439820242681,0.4819646,0.98131984,12.912087,0.02907412499189377,15
2,1.0,5,6,2.5776405334472656,1.1290417313261327,1.0660336,0.9984,12.850139,0.014402791042812169,7
2,1.0,5,7,2.0882914066314697,0.5873510357835081,1.2127445,0.21482162,12.845922,0.019701375043950975,10
2,1.0,5,8,1.1518560647964478,0.20899571732553207,0.8068842,0.82693034,12.841384,0.016446250025182962,8
2,1.0,5,9,1.9521212577819824,0.9719055533812015,1.0096807,0.97492087,12.846926,0.011755499988794327,5
2,1.0,6,7,0.8112205862998962,0.45394741023382473,1.0995376,0.017463291,12.935868,0.025340083055198193,13
2,1.0,6,8,0.8427790403366089,0.2189737930678294,0.6626417,0.69824624,12.996149,0.020426166942343116,10
2,1.0,6,9,0.6415249109268188,0.7148461618128422,0.6386874,0.9833312,12.894319,0.04650529206264764,28
2,1.0,7,8,0.9792592525482178,0.27643924922426705,0.8079351,0.8463092,13.019487,12.142540624947287,9999
2,1.0,7,9,0.7827442288398743,0.5447887982532669,0.6404817,0.9598933,12.95068,0.038564917049370706,21
2,1.0,8,9,2.5104904174804688,0.9623979550120018,1.0752708,0.9848437,13.018566,0.020161916967481375,9
4,0.001,0,1,0.006715765688568354,0.4194492767839692,0.0010092098,0.99080586,7.5399866,4.406851249979809,3439
4,0.001,0,2,0.011619743891060352,0.25689713837213185,0.0041346285,0.96924204,7.5180326,4.161359583027661,2955
4,0.001,0,3,0.010844160802662373,0.4540664972455273,0.0028703436,0.9436492,7.240322,3.1334681659936905,2099
4,0.001,0,4,0.008872299455106258,0.32169827576583176,0.0060519665,0.8948561,7.527975,3.0780578330159187,2127
4,0.001,0,5,0.00933854840695858,0.6780676360431959,0.0016456398,0.95173526,6.9919424,6.17836374999024,5726
4,0.001,0,6,0.007393596228212118,0.4825460127612498,0.0021186832,0.97735786,7.122487,5.302669332944788,4116
4,0.001,0,7,0.010823103599250317,0.6510224368155021,0.0013542018,0.9556889,7.3328624,2.695275916950777,1947
4,0.001,0,8,0.009307967498898506,0.4558444125329071,0.002364246,0.87860465,7.385672,4.319399291998707,3259
4,0.001,0,9,0.00988817773759365,0.39538210874220325,0.001849706,0.9315283,7.55098,1.9207814169349149,1457
4,0.001,1,2,0.008332968689501286,0.29691081158077937,0.005639664,0.97278535,8.036596,1.0412977080559358,739
4,0.001,1,3,0.012695666402578354,0.4729473915041636,0.0075324597,0.94382334,7.7681284,2.49991591705475,1889
4,0.001,1,4,0.01056345459073782,0.31417494310761074,0.007283558,0.89057815,7.7259517,2.5209324590396136,2119
4,0.001,1,5,0.024735448881983757,0.7462449255622928,0.0020423576,0.96508884,7.0924706,7.879308209056035,6898
4,0.001,1,6,0.026167824864387512,0.5495544835603522,0.0026698543,0.9899675,7.660267,1.4309258749708533,1092
4,0.001,1,7,0.009767570532858372,0.6465298945777094,0.004181724,0.94556344,7.332875,4.97371041693259,3638
4,0.001,1,8,0.010203908197581768,0.40779061542837886,0.0023138467,0.86855656,7.373754,3.6142178339650854,2621
4,0.001,1,9,0.005842724349349737,0.37699437628466775,0.0048976033,0.94084424,7.5619226,3.554734291974455,2609
4,0.001,2,3,0.011510113254189491,0.4573615925056709,0.003108236,0.9407695,7.5197654,3.058924915967509,2127
4,0.001,2,4,0.007283433806151152,0.2914396430310966,0.0054500573,0.8881324,7.640092,3.4011040420737118,2528
4,0.001,2,5,0.01681664027273655,0.6981603303426435,0.002989729,0.96372974,7.469488,2.631069792085327,2401
4,0.001,2,6,0.01724948175251484,0.514559333322644,0.0028452543,0.9830486,7.6248455,3.2427964999806136,2751
4,0.001,2,7,0.015925906598567963,0.6180193908724936,0.006174619,0.9715111,7.8330054,4.552452125004493,3103
4,0.001,2,8,0.017729461193084717,0.43260244919786706,0.0027037344,0.89582443,7.403946,3.219233875046484,2521
4,0.001,2,9,0.021572967991232872,0.4006370633378355,0.005261373,0.9424969,7.6907125,2.477427541045472,1985
4,0.001,3,4,0.00915868766605854,0.30075067092324,0.0065486035,0.90034825,7.704149,4.279275291948579,3402
4,0.001,3,5,0.01719427853822708,0.721353875156476,0.0020736065,0.97107947,7.128883,6.8354177080327645,6315
4,0.001,3,6,0.007229592651128769,0.47243468698503094,0.0024571535,0.98423356,7.404735,3.607631625025533,2835
4,0.001,3,7,0.02287326753139496,0.6544199193084309,0.0044917893,0.9698272,7.710407,3.095952667063102,2151
4,0.001,3,8,0.005843548569828272,0.4421865697986966,0.0028434435,0.8778815,7.308239,12.348587375017814,9070
4,0.001,3,9,0.006062451284378767,0.34846930971869394,0.0055746366,0.9338949,7.6778746,1.778605042025447,1277
4,0.001,4,5,0.013296370394527912,0.6932261733734987,0.0033150828,0.964045,7.418179,2.601934542064555,2368
4,0.001,4,6,0.0074295783415436745,0.5147714434725429,0.001703077,0.98222524,7.293255,4.602372167049907,3422
4,0.001,4,7,0.006083515007048845,0.6015493160908059,0.002088361,0.9549973,7.3053207,3.93951554200612,2742
4,0.001,4,8,0.005847541149705648,0.4753899353921165,0.0039952546,0.88595986,7.511466,5.8635092079639435,4336
4,0.001,4,9,0.01506988238543272,0.3994100521398116,0.0014354783,0.94114256,7.2252274,7.107113125035539,4825
4,0.001,5,6,0.01550285518169403,0.5041709274411367,0.002248582,0.9844907,7.155521,2.803232125006616,2466
4,0.001,5,7,0.005302124656736851,0.6050685597564792,0.0018281861,0.9452825,7.15889,2.9335631659487262,2766
4,0.001,5,8,0.010506887920200825,0.40342548066521294,0.0032163733,0.88563085,7.2377453,4.84008850005921,4291
4,0.001,5,9,0.014474302530288696,0.37485183211759043,0.0014386922,0.94705504,7.357632,1.6258817909983918,1463
4,0.001,6,7,0.008166786283254623,0.5801921952199479,0.0010540084,0.9574778,7.234081,3.2269017919898033,2515
4,0.001,6,8,0.0067797377705574036,0.4287258159366134,0.003062835,0.8777465,7.546243,3.0393169580493122,2128
4,0.001,6,9,0.00436791405081749,0.36094760207755366,0.0023687643,0.93749666,7.4084616,1.9973602499812841,1440
4,0.001,7,8,0.006157728843390942,0.4169723050618397,0.0031884527,0.87468255,7.454291,3.0016922500217333,1965
4,0.001,7,9,0.014433147385716438,0.3814757120964388,0.0024717804,0.93857783,7.2937145,8.752366999979131,5263
4,0.001,8,9,0.011667796410620213,0.375823710762024,0.0019696557,0.94453245,7.2709694,4.809741499950178,2919
4,0.01,0,1,0.030485156923532486,0.5023860814345416,0.006311495,0.9939276,9.671127,0.5034686250146478,301
4,0.01,0,2,0.01088665146380663,0.2949909626323563,0.027834304,0.9767824,9.609473,0.6388711250619963,426
4,0.01,0,3,0.010514768771827221,0.40338961486937025,0.01701686,0.9409908,9.06129,2.184509209007956,1450
4,0.01,0,4,0.011163833551108837,0.2990926325375255,0.025010973,0.89549637,9.645121,0.3810362499207258,254
4,0.01,0,5,0.009017961099743843,0.7284075054645784,0.013853135,0.9596274,8.513304,3.4404457500204444,3190
4,0.01,0,6,0.013950890861451626,0.5474404977738991,0.01761268,0.98649687,8.67599,1.8998732500476763,1484
4,0.01,0,7,0.016611529514193535,0.6138126046381158,0.00911178,0.96483225,9.234088,0.38285624992568046,278
4,0.01,0,8,0.015646129846572876,0.43507336891540527,0.017318128,0.9149774,9.349066,1.9387417089892551,1391
4,0.01,0,9,0.014180472120642662,0.37838736732637895,0.012747678,0.9539911,9.628233,0.6933588749961928,492
4,0.01,1,2,0.031097790226340294,0.28952325590555167,0.04021458,0.98260915,10.524561,0.7928182920441031,492
4,0.01,1,3,0.02935352921485901,0.4708179457100837,0.03631648,0.9513112,9.945788,0.603919459041208,396
4,0.01,1,4,0.017755819484591484,0.3130897486471754,0.045583345,0.89316195,10.063303,0.8482775839511305,600
4,0.01,1,5,0.011508175171911716,0.7684319865904654,0.014159305,0.96062964,8.805633,0.7401606249623001,630
4,0.01,1,6,0.01525827031582594,0.4746249839458395,0.018470561,0.9805731,9.910822,0.7343304579844698,585
4,0.01,1,7,0.01990363746881485,0.6213795033121019,0.022807851,0.96956486,9.117836,0.8657517089741305,586
4,0.01,1,8,0.018361695110797882,0.44264709029095045,0.013305185,0.8868257,9.371904,0.8123063329840079,533
4,0.01,1,9,0.012120174244046211,0.3681445540067122,0.021980453,0.9315007,9.646481,1.0918891250621527,778
4,0.01,2,3,0.021130016073584557,0.44466509746066146,0.016989088,0.95370024,9.61226,0.8082377499667928,576
4,0.01,2,4,0.013557298108935356,0.3043240595997212,0.023421936,0.90593517,9.937329,2.1560424589551985,1540
4,0.01,2,5,0.028521660715341568,0.7555289203125778,0.016825648,0.96807694,9.63848,0.9346092080231756,852
