epoch,train_loss,val_loss
1,0.08964609532554944,0.0669746952369175
2,0.06737660076717536,0.06690515143836433
3,0.06734146653612455,0.06687531049581284
4,0.06727806196610132,0.06678916288024568
5,0.06707160915931065,0.06636548327638749
6,0.06418503869573275,0.06061514092490394
7,0.06037536569933097,0.05951316831038987
8,0.0594565439671278,0.05859208097086942
9,0.058764926006396614,0.05804553231660356
10,0.05835227363804976,0.05774132729052229
11,0.058039564967155455,0.05739168089596515
12,0.05767500408987204,0.05694203354180493
13,0.05716124932467938,0.056429309354342046
14,0.05656129491329193,0.0558491786149271
15,0.056071720416347184,0.05530857552397758
16,0.05570447984337807,0.05501990277874977
17,0.05538311557471752,0.05472283955029351
18,0.05507534758746624,0.05453888322920241
19,0.054816261366009714,0.054282308833554706
20,0.05459332571923733,0.05410683727724121
21,0.05440273337066173,0.05387372254057134
22,0.05417359053591887,0.05367909918757195
23,0.05407044455905755,0.053898972637475805
24,0.05416359324256579,0.05367961858815335
25,0.05391557598610719,0.05328379694293154
26,0.053601457009712854,0.053053664875791426
27,0.05332861260573069,0.05268217912538255
28,0.05314511299133301,0.052462233349363854
29,0.05294624568025271,0.052336741258647845
30,0.05278601709504922,0.05219879465058763
31,0.05252377563218276,0.051887516962720995
32,0.0523290123740832,0.051740461167819954
33,0.052126114358504616,0.051558566477863076
34,0.05205427577594916,0.05142083135928879
35,0.051860265960296,0.051270944205053307
36,0.05178591105341911,0.051096529699862
37,0.051563623532652855,0.05133951120474871
38,0.05148553461829821,0.050909576065679814
39,0.05136281020442645,0.050810002345354
40,0.051225374082724255,0.050886122668360144
41,0.051141329680879914,0.05060351665746024
42,0.05104366815090179,0.05064361039152805
43,0.05087678224841754,0.050338822575484186
44,0.050824267998337745,0.051014409578861074
45,0.05078829509019852,0.05037532774533363
46,0.050733490710457164,0.05022176931750901
47,0.05068492688735326,0.05028356332331896
48,0.050532377853989605,0.05000946167460148
49,0.05045673583944638,0.05014150488646107
50,0.05040188917517662,0.049872283070803956
51,0.050246240655581156,0.049787281437757167
52,0.05017672958473365,0.04981248897123844
53,0.05016914898653825,0.04973990484041736
54,0.050112740685542424,0.04966134914850935
55,0.05005565886199474,0.04970261335689971
56,0.0500139646679163,0.04950993811275731
57,0.0499230314741532,0.049520283640223615
58,0.049957362711429594,0.04948887112055053
59,0.04983277124663194,0.04943446531654038
60,0.049740175272027655,0.04925153059686752
61,0.049687483554085095,0.04932135508019239
62,0.04965389847258727,0.04966048710048199
